MentionID,Date,SourceID,ThemeID,UserID,Segment,Type,SentimentScore,FrequencyWeight,PhraseText
2276,2024-07-23,2,12,USR_0313,Enterprise PMs,Phrase,0.28,3,
2277,2025-01-05,1,18,USR_0096,SMB PMs,Phrase,0.61,3,
2278,2024-08-14,4,6,USR_0076,Startup PMs,Pain,-0.14,2,
2279,2025-02-23,4,8,USR_0389,Startup PMs,Dream,-0.34,4,
2280,2025-10-06,2,16,USR_0351,SMB PMs,Phrase,0.44,5,
2281,2025-01-03,1,8,USR_0284,Enterprise PMs,Pain,-0.32,2,
2282,2025-07-26,2,8,USR_0268,Startup PMs,Dream,-0.47,11,
2283,2024-11-15,5,6,USR_0055,SMB PMs,Phrase,-0.36,4,
2284,2024-03-15,3,3,USR_0424,SMB PMs,Phrase,-0.23,3,
2285,2024-05-23,1,6,USR_0082,SMB PMs,Phrase,-0.37,4,
2286,2024-05-25,5,12,USR_0010,Startup PMs,Phrase,0.55,2,
2287,2025-04-12,1,8,USR_0447,Mid-market PMs,Dream,-0.6,4,
2288,2024-11-23,5,7,USR_0395,Enterprise PMs,Pain,0.06,1,impacting users lives
2289,2024-03-06,1,9,USR_0319,Enterprise PMs,Dream,-0.66,3,
2290,2025-11-04,4,6,USR_0442,Mid-market PMs,Phrase,-0.51,5,
2291,2025-04-12,5,17,USR_0366,Enterprise PMs,Phrase,0.59,4,
2292,2025-08-18,3,14,USR_0134,Enterprise PMs,Pain,0.72,3,
2293,2025-10-26,4,13,USR_0444,Enterprise PMs,Dream,0.78,4,boulder uphill
2294,2024-10-29,3,5,USR_0065,Enterprise PMs,Phrase,-1.0,1,
2295,2025-07-18,5,11,USR_0375,Enterprise PMs,Pain,0.46,2,
2296,2024-02-16,1,15,USR_0298,Enterprise PMs,Phrase,0.37,1,
2297,2024-03-08,3,2,USR_0113,Mid-market PMs,Pain,-0.73,1,sandbagging gatekeepers
2298,2024-07-06,5,3,USR_0162,SMB PMs,Dream,-0.56,3,
2299,2024-04-11,4,18,USR_0421,Startup PMs,Pain,0.24,4,
2300,2025-01-10,1,12,USR_0233,SMB PMs,Dream,0.38,1,
2301,2024-01-30,3,10,USR_0089,Mid-market PMs,Phrase,-0.49,9,
2302,2025-11-27,4,3,USR_0194,SMB PMs,Pain,-0.63,5,
2303,2024-03-02,5,4,USR_0376,Enterprise PMs,Pain,-0.81,6,CEO without power
2304,2024-10-22,2,10,USR_0203,Enterprise PMs,Pain,-0.64,2,
2305,2024-10-26,5,7,USR_0124,Enterprise PMs,Dream,-0.4,1,
2306,2024-04-02,4,16,USR_0110,Enterprise PMs,Pain,0.44,5,impacting users lives
2307,2025-09-13,3,9,USR_0307,SMB PMs,Phrase,-0.22,1,
2308,2025-04-30,2,11,USR_0349,Enterprise PMs,Pain,0.47,3,impacting users lives
2309,2025-09-10,3,6,USR_0473,Enterprise PMs,Pain,-0.02,1,
2310,2025-03-10,1,14,USR_0229,Mid-market PMs,Pain,0.44,5,
2311,2024-06-15,1,5,USR_0012,Mid-market PMs,Pain,-0.3,1,
2312,2025-03-02,4,2,USR_0119,Mid-market PMs,Pain,-0.3,4,
2313,2025-09-09,4,11,USR_0392,SMB PMs,Dream,0.3,2,
2314,2024-05-13,2,12,USR_0008,Mid-market PMs,Phrase,0.58,1,
2315,2024-10-07,4,15,USR_0119,Mid-market PMs,Phrase,1.0,4,
2316,2024-04-03,4,7,USR_0336,Enterprise PMs,Dream,-0.05,5,C suite idiots
2317,2025-12-19,2,17,USR_0329,SMB PMs,Pain,0.62,10,not psychic
2318,2024-11-28,3,14,USR_0304,SMB PMs,Dream,0.58,6,
2319,2024-04-28,3,12,USR_0330,Enterprise PMs,Phrase,0.39,5,
2320,2024-07-08,2,11,USR_0311,SMB PMs,Dream,0.31,3,C suite idiots
2321,2025-03-30,1,18,USR_0392,SMB PMs,Dream,0.36,1,
2322,2025-06-03,4,3,USR_0311,SMB PMs,Phrase,-0.57,9,
2323,2025-12-31,2,17,USR_0231,Startup PMs,Phrase,0.35,1,impacting users lives
2324,2024-09-30,3,6,USR_0217,Enterprise PMs,Dream,-0.61,1,not psychic
2325,2024-08-27,4,6,USR_0073,Enterprise PMs,Phrase,-0.02,1,not psychic
2326,2025-02-14,5,9,USR_0152,Enterprise PMs,Phrase,-0.82,18,
2327,2025-10-23,2,1,USR_0121,Startup PMs,Pain,-0.55,11,
2328,2024-07-30,1,6,USR_0168,Enterprise PMs,Phrase,-0.12,2,
2329,2024-08-25,3,15,USR_0230,SMB PMs,Phrase,0.41,1,
2330,2024-07-08,3,14,USR_0168,Enterprise PMs,Pain,0.36,1,sandbagging gatekeepers
2331,2024-08-01,1,15,USR_0280,Startup PMs,Phrase,1.0,1,
2332,2024-12-23,2,1,USR_0075,Startup PMs,Dream,-0.36,1,
2333,2024-08-21,5,7,USR_0024,Enterprise PMs,Dream,-0.45,2,
2334,2024-04-28,5,16,USR_0419,Startup PMs,Dream,0.49,2,
2335,2024-05-27,1,5,USR_0018,SMB PMs,Phrase,-0.71,1,
2336,2024-09-12,5,8,USR_0248,Mid-market PMs,Pain,-0.42,1,
2337,2025-05-15,5,12,USR_0383,SMB PMs,Pain,1.0,1,
2338,2025-12-19,1,9,USR_0102,SMB PMs,Phrase,-0.15,6,
2339,2024-01-27,1,7,USR_0288,SMB PMs,Phrase,0.06,7,
2340,2025-10-08,5,11,USR_0190,Enterprise PMs,Dream,0.42,12,
2341,2024-07-04,2,4,USR_0497,SMB PMs,Phrase,-0.39,1,
2342,2025-03-22,1,11,USR_0090,SMB PMs,Dream,0.8,1,
2343,2024-02-04,4,4,USR_0416,SMB PMs,Phrase,-0.25,1,
2344,2025-07-31,1,10,USR_0154,SMB PMs,Pain,-0.45,5,
2345,2024-10-18,4,1,USR_0328,SMB PMs,Dream,-0.22,11,
2346,2024-09-10,4,8,USR_0184,Mid-market PMs,Pain,-0.4,1,not psychic
2347,2025-08-28,3,10,USR_0269,Enterprise PMs,Pain,-0.1,3,C suite idiots
2348,2024-08-08,1,5,USR_0445,Startup PMs,Phrase,-0.23,6,CEO without power
2349,2025-01-12,3,18,USR_0058,Enterprise PMs,Pain,0.69,1,
2350,2024-06-17,1,2,USR_0391,Mid-market PMs,Dream,-0.3,9,
2351,2024-07-16,1,14,USR_0180,Enterprise PMs,Pain,0.55,1,
2352,2024-06-23,2,6,USR_0099,Enterprise PMs,Dream,-0.78,9,
2353,2025-02-23,4,18,USR_0440,Enterprise PMs,Phrase,0.73,2,
2354,2025-08-23,4,4,USR_0354,Enterprise PMs,Phrase,-0.72,2,C suite idiots
2355,2024-03-17,3,14,USR_0189,SMB PMs,Pain,0.53,5,sandbagging gatekeepers
2356,2025-08-05,3,14,USR_0242,Mid-market PMs,Pain,0.94,1,
2357,2025-01-26,4,4,USR_0021,SMB PMs,Phrase,-0.28,7,CEO without power
2358,2025-01-12,2,7,USR_0149,Enterprise PMs,Phrase,-0.66,1,
2359,2025-09-12,3,6,USR_0027,Enterprise PMs,Pain,0.39,5,
2360,2025-04-02,3,6,USR_0272,Startup PMs,Phrase,-0.61,1,
2361,2025-05-26,4,8,USR_0343,Enterprise PMs,Pain,-0.38,1,
2362,2024-02-06,2,4,USR_0369,Enterprise PMs,Dream,-0.5,2,
2363,2025-10-16,3,9,USR_0225,Enterprise PMs,Dream,-0.21,1,CEO without power
2364,2025-03-21,4,8,USR_0105,Mid-market PMs,Phrase,-0.52,14,impacting users lives
2365,2024-03-30,1,8,USR_0044,Mid-market PMs,Dream,-0.79,3,
2366,2024-01-07,1,16,USR_0386,Startup PMs,Pain,0.51,2,
2367,2025-06-28,5,14,USR_0237,Enterprise PMs,Phrase,1.0,3,slow down to speed up
2368,2025-03-13,5,10,USR_0256,SMB PMs,Pain,-0.61,1,
2369,2025-01-03,2,13,USR_0436,Startup PMs,Dream,0.53,1,C suite idiots
2370,2024-01-28,5,17,USR_0499,Mid-market PMs,Dream,0.53,1,
2371,2025-11-22,5,8,USR_0262,Mid-market PMs,Dream,-0.12,9,
2372,2024-04-12,3,5,USR_0373,Enterprise PMs,Dream,-0.3,2,
2373,2024-03-08,4,5,USR_0500,Mid-market PMs,Pain,-0.39,5,
2374,2024-02-20,3,18,USR_0469,Enterprise PMs,Phrase,0.75,9,
2375,2025-09-02,5,9,USR_0203,Enterprise PMs,Pain,-0.46,7,CEO without power
2376,2025-03-30,4,7,USR_0014,Enterprise PMs,Dream,-0.32,2,CEO without power
2377,2025-12-12,2,7,USR_0275,SMB PMs,Dream,-0.73,4,slow down to speed up
2378,2024-10-02,1,9,USR_0265,Mid-market PMs,Pain,-0.19,2,
2379,2024-05-07,4,9,USR_0475,SMB PMs,Phrase,0.05,4,
2380,2024-10-22,2,14,USR_0078,Enterprise PMs,Pain,1.0,4,
2381,2025-09-20,3,13,USR_0231,Startup PMs,Dream,0.54,2,
2382,2025-01-19,1,5,USR_0305,Startup PMs,Pain,-0.52,2,
2383,2025-08-05,4,13,USR_0495,SMB PMs,Pain,0.85,5,sandbagging gatekeepers
2384,2025-06-19,2,14,USR_0052,Startup PMs,Phrase,0.6,1,
2385,2025-05-20,1,5,USR_0195,Enterprise PMs,Dream,-0.35,3,
2386,2025-07-24,2,18,USR_0213,Startup PMs,Dream,0.6,4,
2387,2024-09-07,3,6,USR_0409,Mid-market PMs,Pain,-0.44,3,
2388,2024-05-22,4,16,USR_0014,Enterprise PMs,Dream,0.62,2,
2389,2024-01-09,5,2,USR_0036,Startup PMs,Phrase,-0.31,3,
2390,2025-02-26,5,6,USR_0097,SMB PMs,Phrase,-0.28,2,not psychic
2391,2024-07-28,3,11,USR_0459,Enterprise PMs,Phrase,0.84,3,
2392,2024-02-10,2,9,USR_0313,Enterprise PMs,Phrase,0.18,1,
2393,2025-04-06,5,8,USR_0401,Enterprise PMs,Pain,-0.82,7,
2394,2024-01-06,2,18,USR_0056,Mid-market PMs,Dream,0.38,1,not psychic
2395,2025-05-23,1,13,USR_0158,Startup PMs,Phrase,0.56,1,C suite idiots
2396,2025-08-23,1,6,USR_0143,SMB PMs,Phrase,-0.69,10,C suite idiots
2397,2025-10-18,3,7,USR_0319,Enterprise PMs,Dream,-0.09,9,slow down to speed up
2398,2024-12-12,5,17,USR_0252,Enterprise PMs,Dream,0.88,8,C suite idiots
2399,2024-07-28,1,10,USR_0360,SMB PMs,Phrase,0.06,2,
2400,2024-11-25,2,2,USR_0187,Startup PMs,Dream,-0.24,1,
2401,2025-05-13,3,15,USR_0367,Mid-market PMs,Phrase,0.73,1,
2402,2024-06-10,2,4,USR_0100,Enterprise PMs,Pain,-0.6,5,impacting users lives
2403,2025-10-10,3,14,USR_0108,Startup PMs,Pain,0.8,2,
2404,2024-05-23,3,2,USR_0200,Startup PMs,Dream,-0.75,1,
2405,2025-11-27,3,1,USR_0149,Enterprise PMs,Pain,-0.55,1,
2406,2024-11-16,3,17,USR_0293,Startup PMs,Pain,0.6,1,
2407,2025-02-05,3,9,USR_0357,Enterprise PMs,Phrase,-0.06,2,slow down to speed up
2408,2024-03-21,3,2,USR_0309,Startup PMs,Dream,-0.01,11,slow down to speed up
2409,2024-02-07,5,12,USR_0414,SMB PMs,Pain,0.58,1,sandbagging gatekeepers
2410,2024-12-11,3,4,USR_0383,SMB PMs,Phrase,-0.51,8,
2411,2024-06-26,4,8,USR_0328,SMB PMs,Phrase,-0.17,2,slow down to speed up
2412,2025-01-19,4,8,USR_0121,Startup PMs,Phrase,-0.44,3,C suite idiots
2413,2025-05-13,3,9,USR_0048,SMB PMs,Pain,-0.02,1,boulder uphill
2414,2025-08-04,5,2,USR_0327,SMB PMs,Dream,-0.35,1,
2415,2025-11-02,1,15,USR_0047,Enterprise PMs,Dream,0.26,5,impacting users lives
2416,2025-01-16,5,3,USR_0277,Startup PMs,Dream,-0.98,1,
2417,2024-01-11,4,11,USR_0136,Enterprise PMs,Pain,0.61,1,
2418,2024-12-12,2,15,USR_0183,Mid-market PMs,Pain,0.61,1,
2419,2025-01-05,1,1,USR_0194,SMB PMs,Pain,-0.41,3,
2420,2024-07-15,5,5,USR_0187,Startup PMs,Phrase,-0.21,1,
2421,2025-05-28,1,8,USR_0184,Mid-market PMs,Phrase,-0.54,1,
2422,2024-03-19,1,8,USR_0023,Enterprise PMs,Dream,-0.12,9,CEO without power
2423,2025-09-19,4,16,USR_0158,Startup PMs,Phrase,0.55,1,
2424,2025-06-07,5,8,USR_0009,SMB PMs,Dream,-0.37,1,
2425,2025-02-01,1,16,USR_0374,Startup PMs,Dream,0.62,1,CEO without power
2426,2024-04-04,5,15,USR_0473,Enterprise PMs,Dream,0.88,1,
2427,2025-02-14,3,4,USR_0229,Mid-market PMs,Dream,-0.47,12,
2428,2024-01-13,2,16,USR_0412,Mid-market PMs,Phrase,0.76,4,
2429,2024-12-11,3,5,USR_0265,Mid-market PMs,Phrase,-0.58,14,impacting users lives
2430,2025-07-24,4,5,USR_0375,Enterprise PMs,Phrase,0.08,14,
2431,2025-10-16,4,2,USR_0008,Mid-market PMs,Phrase,-0.79,3,
2432,2024-10-25,2,12,USR_0127,Startup PMs,Phrase,0.85,3,
2433,2025-02-26,1,18,USR_0311,SMB PMs,Dream,0.98,5,C suite idiots
2434,2024-02-10,2,1,USR_0043,Enterprise PMs,Dream,-0.69,4,
2435,2024-07-29,4,7,USR_0121,Startup PMs,Pain,-0.25,9,
2436,2025-07-01,5,14,USR_0048,SMB PMs,Phrase,0.36,5,
2437,2025-10-22,2,9,USR_0204,Mid-market PMs,Phrase,-0.53,11,
2438,2025-06-23,3,1,USR_0342,SMB PMs,Dream,-0.06,8,slow down to speed up
2439,2024-04-04,2,17,USR_0473,Enterprise PMs,Dream,0.39,1,
2440,2024-02-10,2,5,USR_0245,Enterprise PMs,Dream,-0.38,10,
2441,2024-05-25,3,11,USR_0388,Enterprise PMs,Dream,0.54,1,
2442,2024-10-28,5,6,USR_0064,Enterprise PMs,Phrase,-0.67,2,not psychic
2443,2025-04-17,1,13,USR_0376,Enterprise PMs,Pain,0.77,3,impacting users lives
2444,2024-05-01,4,2,USR_0469,Enterprise PMs,Phrase,-0.77,5,not psychic
2445,2025-04-18,3,16,USR_0145,Enterprise PMs,Dream,0.59,7,sandbagging gatekeepers
2446,2024-04-01,1,12,USR_0190,Enterprise PMs,Pain,0.21,1,
2447,2025-11-26,1,5,USR_0029,SMB PMs,Phrase,-0.28,6,C suite idiots
2448,2025-10-09,2,7,USR_0189,SMB PMs,Phrase,-0.65,9,slow down to speed up
2449,2024-03-01,2,6,USR_0476,Mid-market PMs,Phrase,-1.0,1,not psychic
2450,2024-03-19,4,13,USR_0022,Enterprise PMs,Phrase,0.71,1,
2451,2025-06-18,5,7,USR_0029,SMB PMs,Phrase,-0.35,7,
2452,2024-09-22,1,16,USR_0044,Mid-market PMs,Phrase,0.16,7,boulder uphill
2453,2024-02-10,3,2,USR_0039,Startup PMs,Pain,-0.09,2,
2454,2024-12-23,2,7,USR_0383,SMB PMs,Phrase,-0.07,1,CEO without power
2455,2024-06-18,2,12,USR_0284,Enterprise PMs,Dream,0.51,6,
2456,2025-05-27,1,1,USR_0087,Startup PMs,Pain,-0.45,11,CEO without power
2457,2024-09-03,4,15,USR_0017,Enterprise PMs,Pain,0.71,1,boulder uphill
2458,2025-02-28,1,6,USR_0059,Enterprise PMs,Dream,-0.38,1,
2459,2024-07-03,4,17,USR_0168,Enterprise PMs,Dream,0.82,2,CEO without power
2460,2024-09-23,5,1,USR_0102,SMB PMs,Dream,-0.19,20,
2461,2024-10-12,1,4,USR_0320,Enterprise PMs,Pain,-0.38,20,
2462,2024-10-20,4,15,USR_0463,Startup PMs,Phrase,0.26,2,
2463,2025-07-08,1,16,USR_0369,Enterprise PMs,Pain,0.98,3,
2464,2025-09-01,1,9,USR_0141,Mid-market PMs,Phrase,-0.72,8,
2465,2025-07-06,5,1,USR_0193,Mid-market PMs,Phrase,-0.04,11,not psychic
2466,2025-02-08,2,6,USR_0257,Mid-market PMs,Pain,-0.46,6,
2467,2024-02-29,2,15,USR_0238,Enterprise PMs,Dream,0.65,3,impacting users lives
2468,2025-09-06,3,16,USR_0214,Enterprise PMs,Pain,0.85,2,
2469,2024-10-28,1,15,USR_0092,Startup PMs,Phrase,0.5,1,
2470,2024-07-19,2,18,USR_0440,Enterprise PMs,Pain,0.6,1,
2471,2025-04-04,5,12,USR_0497,SMB PMs,Pain,1.0,1,boulder uphill
2472,2025-07-29,4,1,USR_0211,SMB PMs,Dream,-0.7,1,
2473,2024-04-28,1,10,USR_0125,Enterprise PMs,Phrase,-0.16,7,
2474,2024-03-01,3,15,USR_0237,Enterprise PMs,Pain,0.8,1,
2475,2024-08-08,1,15,USR_0409,Mid-market PMs,Phrase,0.98,1,boulder uphill
2476,2025-05-06,1,18,USR_0238,Enterprise PMs,Phrase,0.8,1,sandbagging gatekeepers
2477,2024-11-14,4,13,USR_0125,Enterprise PMs,Dream,0.71,3,
2478,2024-02-08,1,14,USR_0407,Enterprise PMs,Pain,0.63,4,
2479,2024-01-09,4,14,USR_0464,SMB PMs,Phrase,0.63,1,
2480,2025-12-30,4,17,USR_0005,Enterprise PMs,Dream,0.71,1,boulder uphill
2481,2025-08-01,5,5,USR_0273,Mid-market PMs,Pain,-0.39,5,
2482,2025-11-25,5,5,USR_0004,SMB PMs,Dream,-0.34,1,
2483,2024-10-30,3,6,USR_0404,Startup PMs,Dream,-0.68,12,boulder uphill
2484,2025-01-16,5,4,USR_0443,Enterprise PMs,Phrase,-0.7,1,
2485,2024-11-08,3,14,USR_0031,SMB PMs,Dream,0.72,6,
2486,2025-07-26,4,6,USR_0253,Mid-market PMs,Dream,-0.28,1,
2487,2025-10-26,1,8,USR_0389,Startup PMs,Phrase,-0.43,3,impacting users lives
2488,2024-07-25,3,2,USR_0284,Enterprise PMs,Dream,-0.41,2,
2489,2025-04-23,3,9,USR_0141,Mid-market PMs,Dream,-0.64,1,
2490,2024-11-03,1,3,USR_0311,SMB PMs,Phrase,-0.83,1,not psychic
2491,2024-04-13,1,18,USR_0269,Enterprise PMs,Pain,0.42,9,sandbagging gatekeepers
2492,2025-12-04,2,18,USR_0439,Startup PMs,Pain,0.71,4,
2493,2024-09-08,2,14,USR_0353,Startup PMs,Pain,0.21,2,
2494,2024-06-01,5,18,USR_0045,Enterprise PMs,Pain,0.72,2,
2495,2024-12-10,4,4,USR_0017,Enterprise PMs,Phrase,-0.66,1,
2496,2024-04-22,5,5,USR_0197,Startup PMs,Pain,-0.44,1,
2497,2025-06-22,3,14,USR_0455,Enterprise PMs,Pain,0.77,6,
2498,2024-09-13,5,14,USR_0153,Enterprise PMs,Dream,0.61,1,
2499,2025-07-09,5,15,USR_0093,Startup PMs,Pain,0.72,1,
2500,2024-06-19,5,9,USR_0446,Mid-market PMs,Pain,-0.67,20,boulder uphill
2501,2024-09-19,5,10,USR_0416,SMB PMs,Dream,-0.4,2,
2502,2025-06-24,1,12,USR_0161,Enterprise PMs,Pain,0.21,1,
2503,2025-09-19,5,2,USR_0233,SMB PMs,Pain,-0.36,7,not psychic
2504,2024-07-28,3,18,USR_0418,Enterprise PMs,Dream,0.47,1,
2505,2025-08-02,1,9,USR_0119,Mid-market PMs,Pain,-0.35,4,
2506,2025-01-18,2,14,USR_0145,Enterprise PMs,Dream,0.33,8,
2507,2025-08-29,4,3,USR_0230,SMB PMs,Phrase,-0.53,8,
2508,2024-01-07,1,14,USR_0299,SMB PMs,Pain,0.57,1,
2509,2025-10-02,1,4,USR_0497,SMB PMs,Dream,-0.54,3,
2510,2025-11-06,1,16,USR_0397,Mid-market PMs,Phrase,0.56,1,
2511,2025-09-04,4,6,USR_0403,SMB PMs,Dream,-0.12,5,not psychic
2512,2024-01-04,2,13,USR_0072,Enterprise PMs,Pain,0.6,6,
2513,2025-03-16,4,17,USR_0222,SMB PMs,Phrase,0.55,3,
2514,2025-07-07,3,8,USR_0358,SMB PMs,Dream,-0.61,4,
2515,2024-07-06,4,8,USR_0241,Mid-market PMs,Phrase,-0.87,1,
2516,2024-10-10,2,16,USR_0451,Startup PMs,Dream,0.37,1,
2517,2025-09-10,3,18,USR_0435,Enterprise PMs,Dream,0.75,4,CEO without power
2518,2024-11-29,3,14,USR_0069,Enterprise PMs,Phrase,0.68,12,
2519,2024-09-25,4,9,USR_0378,Enterprise PMs,Dream,-0.45,6,
2520,2024-08-27,5,9,USR_0470,Mid-market PMs,Dream,-0.18,6,
2521,2024-01-23,4,9,USR_0428,Mid-market PMs,Dream,-0.12,1,boulder uphill
2522,2024-02-17,3,8,USR_0253,Mid-market PMs,Dream,-0.42,5,C suite idiots
2523,2025-04-09,1,4,USR_0444,Enterprise PMs,Dream,-0.26,1,sandbagging gatekeepers
2524,2024-09-15,4,1,USR_0210,Enterprise PMs,Pain,-0.3,1,CEO without power
2525,2024-04-05,4,12,USR_0375,Enterprise PMs,Dream,0.34,7,
2526,2024-06-23,1,15,USR_0162,SMB PMs,Dream,0.82,3,
2527,2025-07-09,4,7,USR_0044,Mid-market PMs,Pain,-0.26,4,boulder uphill
2528,2024-07-27,4,15,USR_0342,SMB PMs,Pain,0.67,1,
2529,2024-09-21,5,13,USR_0391,Mid-market PMs,Phrase,0.88,1,
2530,2024-08-14,1,6,USR_0290,SMB PMs,Phrase,-0.56,5,
2531,2024-10-20,3,1,USR_0258,Startup PMs,Phrase,-0.33,1,
2532,2025-06-15,4,16,USR_0482,Startup PMs,Dream,0.19,4,
2533,2025-10-14,1,17,USR_0095,Startup PMs,Dream,1.0,5,
2534,2024-08-21,1,11,USR_0126,SMB PMs,Dream,0.5,1,
2535,2025-08-08,4,1,USR_0312,Enterprise PMs,Phrase,-0.38,3,
2536,2025-06-11,3,4,USR_0062,Enterprise PMs,Pain,-0.55,1,C suite idiots
2537,2024-03-21,4,13,USR_0491,SMB PMs,Phrase,0.45,1,
2538,2025-06-10,3,9,USR_0187,Startup PMs,Pain,-0.63,1,not psychic
2539,2024-04-12,1,11,USR_0147,SMB PMs,Pain,1.0,10,sandbagging gatekeepers
2540,2024-04-24,3,6,USR_0031,SMB PMs,Pain,-0.07,2,
2541,2025-11-05,5,16,USR_0401,Enterprise PMs,Pain,0.95,3,sandbagging gatekeepers
2542,2025-01-23,4,17,USR_0186,Startup PMs,Pain,0.62,1,
2543,2024-08-25,2,8,USR_0463,Startup PMs,Pain,-0.59,3,
2544,2024-01-12,3,1,USR_0192,Mid-market PMs,Dream,-0.5,2,
2545,2024-02-05,1,2,USR_0240,Enterprise PMs,Phrase,-0.27,6,not psychic
2546,2024-07-13,3,8,USR_0363,SMB PMs,Phrase,-0.39,1,
2547,2024-01-20,4,18,USR_0448,Startup PMs,Dream,0.38,3,
2548,2025-09-06,4,8,USR_0083,Enterprise PMs,Pain,-0.41,4,not psychic
2549,2024-03-20,2,3,USR_0215,Startup PMs,Dream,-0.8,3,
2550,2025-01-19,4,12,USR_0242,Mid-market PMs,Phrase,0.65,1,
2551,2025-10-22,5,17,USR_0036,Startup PMs,Phrase,0.49,4,sandbagging gatekeepers
2552,2024-07-22,3,15,USR_0373,Enterprise PMs,Pain,0.03,5,
2553,2024-02-07,1,6,USR_0242,Mid-market PMs,Phrase,-0.1,2,
2554,2025-03-11,1,7,USR_0274,Mid-market PMs,Dream,-0.18,4,
2555,2024-07-30,2,10,USR_0111,Enterprise PMs,Phrase,-0.75,12,sandbagging gatekeepers
2556,2024-09-11,4,14,USR_0075,Startup PMs,Phrase,0.44,1,
2557,2025-09-09,3,13,USR_0120,SMB PMs,Dream,0.11,4,
2558,2024-04-29,1,8,USR_0158,Startup PMs,Dream,-0.65,19,
2559,2024-10-12,4,10,USR_0225,Enterprise PMs,Pain,-0.35,3,CEO without power
2560,2024-02-20,4,18,USR_0046,Startup PMs,Phrase,0.99,1,
2561,2025-04-20,1,8,USR_0032,Enterprise PMs,Dream,-0.5,1,
2562,2024-02-05,3,9,USR_0055,SMB PMs,Phrase,-0.2,1,sandbagging gatekeepers
2563,2024-09-05,2,16,USR_0228,Enterprise PMs,Dream,0.57,5,
2564,2025-01-19,5,1,USR_0286,Enterprise PMs,Dream,-0.53,3,CEO without power
2565,2025-06-11,3,3,USR_0104,SMB PMs,Phrase,-0.39,3,
2566,2025-05-22,3,4,USR_0404,Startup PMs,Dream,-0.72,1,
2567,2024-05-04,5,6,USR_0484,SMB PMs,Phrase,-0.59,5,impacting users lives
2568,2025-10-13,5,8,USR_0081,Mid-market PMs,Pain,-0.28,1,boulder uphill
2569,2024-07-25,5,15,USR_0218,Startup PMs,Dream,0.03,1,
2570,2024-01-24,1,3,USR_0400,Startup PMs,Phrase,-0.45,2,
2571,2025-08-25,2,18,USR_0461,Enterprise PMs,Dream,0.18,6,
2572,2025-06-24,1,18,USR_0096,SMB PMs,Dream,0.83,6,sandbagging gatekeepers
2573,2025-12-16,3,15,USR_0441,Enterprise PMs,Phrase,0.89,1,
2574,2025-12-30,5,12,USR_0462,SMB PMs,Pain,0.3,1,
2575,2025-09-07,4,6,USR_0471,Enterprise PMs,Phrase,-0.12,17,
2576,2024-02-12,4,13,USR_0434,Enterprise PMs,Dream,0.8,1,sandbagging gatekeepers
2577,2025-05-12,5,7,USR_0340,Enterprise PMs,Dream,-0.26,13,
2578,2024-07-08,5,9,USR_0264,SMB PMs,Phrase,-0.06,3,
2579,2024-04-06,2,10,USR_0063,Startup PMs,Dream,-0.61,4,
2580,2024-10-25,5,13,USR_0480,SMB PMs,Dream,1.0,1,not psychic
2581,2025-05-31,2,18,USR_0342,SMB PMs,Phrase,0.98,1,
2582,2025-07-07,4,8,USR_0062,Enterprise PMs,Pain,-0.4,1,impacting users lives
2583,2025-04-08,4,4,USR_0440,Enterprise PMs,Pain,-0.29,5,C suite idiots
2584,2024-04-20,3,1,USR_0041,Enterprise PMs,Dream,-0.46,2,
2585,2024-06-22,4,6,USR_0045,Enterprise PMs,Dream,-0.6,1,
2586,2024-02-23,3,10,USR_0189,SMB PMs,Dream,-0.12,1,
2587,2025-07-07,4,13,USR_0398,SMB PMs,Dream,0.7,2,
2588,2025-09-12,2,11,USR_0481,SMB PMs,Phrase,1.0,10,
2589,2024-05-03,2,4,USR_0324,Enterprise PMs,Pain,0.17,5,C suite idiots
2590,2025-06-03,5,4,USR_0252,Enterprise PMs,Dream,-0.55,13,
2591,2025-06-11,3,9,USR_0499,Mid-market PMs,Dream,-0.32,10,
2592,2025-08-09,4,9,USR_0358,SMB PMs,Phrase,-0.77,3,
2593,2024-03-13,2,6,USR_0443,Enterprise PMs,Pain,-0.25,1,
2594,2025-08-24,3,13,USR_0291,Enterprise PMs,Dream,0.39,2,
2595,2025-12-05,2,3,USR_0138,Startup PMs,Phrase,-0.32,19,
2596,2024-04-28,4,7,USR_0493,Enterprise PMs,Phrase,-0.02,5,
2597,2025-01-04,2,11,USR_0344,SMB PMs,Pain,0.38,1,
2598,2024-09-14,2,11,USR_0375,Enterprise PMs,Dream,0.63,1,
2599,2025-04-25,4,6,USR_0136,Enterprise PMs,Pain,-0.89,22,
2600,2025-02-11,1,9,USR_0408,Enterprise PMs,Phrase,-0.21,7,
2601,2025-05-21,3,3,USR_0392,SMB PMs,Dream,-0.17,8,
2602,2024-04-02,1,14,USR_0027,Enterprise PMs,Dream,-0.05,1,
2603,2024-04-20,1,11,USR_0248,Mid-market PMs,Pain,0.87,1,C suite idiots
2604,2024-11-03,2,12,USR_0475,SMB PMs,Phrase,0.73,1,
2605,2024-11-24,1,12,USR_0126,SMB PMs,Dream,0.58,2,
2606,2024-09-08,1,13,USR_0180,Enterprise PMs,Dream,0.74,4,
2607,2025-07-22,1,4,USR_0243,Mid-market PMs,Dream,-0.2,12,CEO without power
2608,2025-07-04,1,3,USR_0289,Enterprise PMs,Dream,-0.52,3,
